ID,APLICACIÓN,AREA,SUB_ÁREA,DENOMINACIÓN,EUROS,Column6,Column7,FID
831,43222632,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO TRAVESÍA A NADO,20000,,,1060
832,43222693,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO DE FESTIVALITO,27000,,,1061
833,43222695,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO ACAPO FESTIVAL DE MÚSICA 2018 ,47300,,,1062
834,43222696,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,EVENTOS PROMOCIÓN TURÍSTICA,15000,,,1063
835,43222697,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ASISTENCIAS A FERIAS,25000,,,1064
836,43222698,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PROMOCIÓN TURÍSTICA,380000,,,1065
837,43222699,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OTROS GASTOS DIVERSOS,2000,,,1066
838,43222706,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ESTUDIOS Y TRABAJOS TÉCNICOS,25000,,,1067
839,43222707,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ASISTENCIAS TÉCNICAS TURÍSTICAS,15000,,,1068
840,43222709,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,GESTIÓN SERVICIOS PROMOCIÓN TURÍSTICA MERCADOS EMISORES,297943.99,,,1069
841,43222712,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,GESTIÓN OFICINAS INFORMACIÓN TURÍSTICAS,70000,,,1070
842,43222713,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,GESTIÓN DE CENTROS DE INTERÉS TURÍSTICO,180000,,,1071
843,43222715,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SERVICIO PROMOCIÓN TURISMO DE CRUCEROS,30000,,,1072
844,43223020,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,DIETAS PERSONAL,20000,,,1073
845,43223120,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,GASTOS DE LOCOMOCIÓN,10000,,,1074
846,43244900,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,APORTACIÓN SODEPAL FILM COMISSIÓN,120000,,,1075
847,43246200,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUBVENCIÓN AYUNTAMIENTO DE VILLA DE MAZO CORPUS CHRISTI,5000,,,1076
848,43246201,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,"SUBV. AYTO. S/C DE LA PALMA, FIESTA DE LOS INDIANOS",5000,,,1077
849,43248900,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUBV. CENTRO DE INICIATIVAS TURÍSTICAS,10000,,,1078
850,43248901,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUBVENCIÓN ADER FORMACIÓN,1000,,,1079
1159,92815000,CONTRATACIÓN,CONTRATACIÓN,PRODUCTIVIDAD,1779.16,,,1080
1122,92613002,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,38630.28,,,1081
1123,92615000,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,PRODUCTIVIDAD,561.84,,,1082
1124,92616000,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,SEGURIDAD SOCIAL,33984.23,,,1083
1125,92621600,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,MANTENIMIENTO DE HARDWARE Y SOFTWARE,100000,,,1084
1126,92622002,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,MATERIAL INFORMÁTICO NO INVENTARIABLE ,50000,,,1085
1127,92622203,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,COMUNICACIONES INFORMÁTICAS,28000,,,1086
1128,92622706,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,PLAN DE MODERNIZACIÓN ADMINISTRATIVA FASE III ,50000,,,1087
1129,92662600,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,"ADQUISICIÓN DE HARDWARE, SOFTWARE Y EQUIPOS DE COMUNICACIÓN",27000,,,1088
1130,92662601,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,PLAN DE MODERNIZACIÓN ADMINISTRATIVA FASE II Y OTROS PROYECTOS NNTT,20000,,,1089
1131,92662602,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,MATERIAL COMUNICACIONES INFORMÁTICAS,15000,,,1090
1132,92712000,RECURSOS HUMANOS,RECURSOS HUMANOS,SUELDOS GRUPO A1,46844.73,,,1091
1133,92712001,RECURSOS HUMANOS,RECURSOS HUMANOS,SUELDOS GRUPO A2,27838.36,,,1092
1134,92712003,RECURSOS HUMANOS,RECURSOS HUMANOS,SUELDOS GRUPO C1,34281.14,,,1093
1135,92712004,RECURSOS HUMANOS,RECURSOS HUMANOS,SUELDOS GRUPO C2,60765.38,,,1094
1136,92712006,RECURSOS HUMANOS,RECURSOS HUMANOS,TRIENIOS,24154.16,,,1095
1137,92712100,RECURSOS HUMANOS,RECURSOS HUMANOS,COMPLEMENTO DE DESTINO,108877.73,,,1096
1138,92712101,RECURSOS HUMANOS,RECURSOS HUMANOS,COMPLEMENTO ESPECÍFICO,138687.18,,,1097
1139,92712103,RECURSOS HUMANOS,RECURSOS HUMANOS, OTROS COMPLEMENTOS,89488.23,,,1098
1140,92713000,RECURSOS HUMANOS,RECURSOS HUMANOS, RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,35307.33,,,1099
1141,92713002,RECURSOS HUMANOS,RECURSOS HUMANOS, OTRAS REMUNERACIONES PERSONAL LABORLA FIJO,59554.98,,,1100
1142,92715000,RECURSOS HUMANOS,RECURSOS HUMANOS,PRODUCTIVIDAD,3183.76,,,1101
1143,92716000,RECURSOS HUMANOS,RECURSOS HUMANOS,SEGURIDAD SOCIAL,159834.21,,,1102
1144,92722000,RECURSOS HUMANOS,RECURSOS HUMANOS,MATERIAL DE OFICINA RRHH,2000,,,1103
1145,92722001,RECURSOS HUMANOS,RECURSOS HUMANOS,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1000,,,1104
1146,92722002,RECURSOS HUMANOS,RECURSOS HUMANOS,PROGRAMAS Y SERVICIOS INFORMÁTICOS,15000,,,1105
1147,92722300,RECURSOS HUMANOS,RECURSOS HUMANOS,TRANSPORTES Y MENSAJERIA,500,,,1106
1148,92722706,RECURSOS HUMANOS,RECURSOS HUMANOS,PREVENCIÓN RIESGOS LABORALES Y OTRAS,22000,,,1107
1149,92722707,RECURSOS HUMANOS,RECURSOS HUMANOS,ESTUDIOS Y TRABAJOS TÉCNICOS,6000,,,1108
1150,92762500,RECURSOS HUMANOS,RECURSOS HUMANOS,MOBILIARIO,600,,,1109
1160,92816000,CONTRATACIÓN,CONTRATACIÓN,SEGURIDAD SOCIAL,99770,,,1110
951,45361107,INFRAESTRUCTURAS,CARRETERAS,IMPERMEABILIZACIÓN Y ACONDICIONAMIENTO TUNEL VIEJO DE LA CUMBRE (LP-3),1403702.12,,,1111
952,45362300,INFRAESTRUCTURAS,CARRETERAS,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",35000,,,1112
1161,92822000,CONTRATACIÓN,CONTRATACIÓN,MATERIAL DE OFICINA,1000,,,1113
953,45362500,INFRAESTRUCTURAS,CARRETERAS,BIENES MUEBLES INFRAESTRUCTURA,12000,,,1114
1162,92822001,CONTRATACIÓN,CONTRATACIÓN,"PRENSA, LIBROS, REVISTAS Y OTRAS PUBLICACIONES",1000,,,1115
954,45362600,INFRAESTRUCTURAS,CARRETERAS,EQUIPOS PARA PROCESO DE INFORMACIÓN,2000,,,1116
1163,92822605,CONTRATACIÓN,CONTRATACIÓN,CONVENIO TRIBUNAL ADMINISTRATIVO CONTRATOS PÚBLICOS,100,,,1117
955,45365000,INFRAESTRUCTURAS,CARRETERAS,GASTOS EN INVERSIONES GESTIONADAS PARA OTROS ENTES PÚBLICOS,30000,,,1118
1164,92822699,CONTRATACIÓN,CONTRATACIÓN,GASTOS DIVERSOS,1000,,,1119
956,45376201,INFRAESTRUCTURAS,CARRETERAS,PLAN INSULAR DE DE COOPERACIÓN EN OBRAS ,2450000,,,1120
1165,92862500,CONTRATACIÓN,CONTRATACIÓN,ADQUISICIÓN MOBILIARIO,4000,,,1121
957,45922602,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,PUBLICIDAD Y PROPAGANDA FDCAN LINEA 2 2017,157500,,,1122
1166,92950000,IMPREVISTOS,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,FONDO DE CONTIGENCIA E IMPREVISTOS,500000,,,1123
958,45922610,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,PUBLICIDAD Y PROPAGANDA FDCAN LINEA 2 2018,184500,,,1124
1167,93112000,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,SUELDOS GRUPO A1,78074.55,,,1125
959,45922710,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,EQUIPO APOYO FDCAN LINEA 2 2017,75000,,,1126
1168,93112001,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,SUELDOS GRUPO A2,27237.71,,,1127
960,45922711,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,EQUPIPO APOYO FDCAN LINEA 2 2018,25000,,,1128
1169,93112003,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,SUELDOS GRUPO C1,20662.28,,,1129
961,45965000,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,INVERSIONES FDCAN GESTIONADAS PARA OTROS ENTES PÚBLICOS 2017,6022569.13,,,1130
1170,93112004,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,SUELDOS GRUPO C2,60765.38,,,1131
962,45965001,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,INVERSIONES FDCAN GESTIONADAS PARA OTROS ENTES PÚBLICOS 2018,7116091.37,,,1132
1171,93112006,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,TRIENIOS,42875.26,,,1133
963,45965002,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,APOYO CTA OBSERVATORIO ROQUE LOS MUCHACHOS FDCAN 2017,1000000,,,1134
1172,93112100,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,COMPLEMENTO DE DESTINO,132369.13,,,1135
964,45965003,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,APOYO CTA OBSERVATORIO ROQUE LOS MUCHACHOS FDCAN 2018,1000000,,,1136
1173,93112101,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,COMPLEMENTO ESPECÍFICO,195347.85,,,1137
965,45976200,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,SUBV. AYTO. TAZACORTE ACCESO AL MUSEO DEL PLÁTANO,49000,,,1138
1174,93112103,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,OTROS COMPLEMENTOS,114089.33,,,1139
966,45976201,INFRAESTRUCTURAS,OTRAS INFRAESTRUCTURAS,SUBV. AYTO. PUNTALLANA ACCESO ÁREA EQUIPAMIENTO TENAGUA,85000,,,1140
1175,93115000,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,PRODUCTIVIDAD,2996.48,,,1141
967,49112000,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,SUELDOS GRUPO A1,31229.82,,,1142
1176,93116000,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,SEGURIDAD SOCIAL,149297.96,,,1143
1177,93122000,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,MATERIAL DE OFICINA SERVICIOS ECONÓMICOS,1000,,,1144
1178,93122001,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,"LIBROS, PRENSA, REVISTAS Y OTRAS PUBLICACIONES",380,,,1145
1179,93122004,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,CUOTA ANUAL BASE DE DATOS,6400,,,1146
1180,93122300,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,TRANSPORTES Y MENSAJERÍA,500,,,1147
1181,93122602,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,PUBLICIDAD Y PROPAGANDA SERVICIOS ECONÓMICOS,950,,,1148
1182,93122603,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,PUBLICACIONES EN DIARIO OFICIALES,750,,,1149
1183,93122706,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,ESTUDIOS Y TRABAJOS TÉCNICOS,6000,,,1150
1184,93162700,POLÍTICA ECONÓMICA Y FISCAL,POLÍTICA ECONÓMICA Y FISCAL,INVERSIONES SERVICIOS ECONÓMICOS,5000,,,1151
1185,93312001,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SUELDOS GRUPO A2,13618.85,,,1152
1186,93312006,PATRIMONIO,GESTIÓN DEL PATRIMONIO,TRIENIOS ,2469.64,,,1153
1187,93312100,PATRIMONIO,GESTIÓN DEL PATRIMONIO,COMPLEMENTO DE DESTINO,10121.07,,,1154
1188,93312101,PATRIMONIO,GESTIÓN DEL PATRIMONIO,COMPLEMENTO ESPECÍFICO,15368.54,,,1155
1189,93312103,PATRIMONIO,GESTIÓN DEL PATRIMONIO, OTROS COMPLEMENTOS,7272.84,,,1156
1190,93313000,PATRIMONIO,GESTIÓN DEL PATRIMONIO, RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,84808.16,,,1157
1191,93313002,PATRIMONIO,GESTIÓN DEL PATRIMONIO, OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,122955.63,,,1158
1192,93315000,PATRIMONIO,GESTIÓN DEL PATRIMONIO,PRODUCTIVIDAD,1873.8,,,1159
1193,93316000,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SEGURIDAD SOCIAL,88443.14,,,1160
1194,93320200,PATRIMONIO,GESTIÓN DEL PATRIMONIO,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTRUCCIONES,35000,,,1161
1195,93321200,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MANTENIMIENTO Y REPARACIÓN EDIFICIOS,200000,,,1162
1196,93321201,PATRIMONIO,GESTIÓN DEL PATRIMONIO,CONSERVACIÓN EDIFICIOS INSULARES PINTURA,250000,,,1163
1197,93321300,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MANTENIMIENTO ASCENSORES EDIFICIOS,70000,,,1164
1198,93321301,PATRIMONIO,GESTIÓN DEL PATRIMONIO,"MAQUINARIA, INSTALACIONES Y UTILLAJE",850,,,1165
1199,93321302,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MANTENIMIENTO EQUIPOS AIRES ACONDICIONADOS,100000,,,1166
1200,93321303,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MANTENIMIENTO ESTACIONES TRANSFORMADORAS,15000,,,1167
968,49112006,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,TRIENIOS,1201.31,,,1168
969,49112100,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,COMPLEMENTO DE DESTINO,26443.38,,,1169
970,49112101,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,COMPLEMENTO ESPECÍFICO,35021.68,,,1170
971,49112103,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,OTROS COMPLEMENTOS,19755.81,,,1171
972,49113000,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,11276.78,,,1172
973,49113002,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,18700.25,,,1173
974,49115000,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PRODUCTIVIDAD,749.12,,,1174
975,49116000,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,SEGURIDAD SOCIAL,56586.25,,,1175
976,49121700,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,MANTENIMIENTO DE LA APLICACIÓN MÓVIL (APP),5000,,,1176
977,49121900,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,MANTENIMIENTO DE LA RED DE TELECOMUNICACIONES,40000,,,1177
978,49121901,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,MANTENIMIENTO DE LA RED DE LOS SENSORES,15000,,,1178
979,49121902,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,MANTENIMIENTO DE LA RED DE RECARGA DE VEHÍCULOS ELECTRICOS,5000,,,1179
980,49122000,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,MATERIAL OFICINA,2000,,,1180
981,49122500,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,TRIBUTOS ESTATALES,5000,,,1181
982,49122602,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PUBLICIDAD Y PROPAGANDA,5000,,,1182
983,49122606,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,"REUNIONES, CONFERENCIAS Y CURSOS",10000,,,1183
984,49122610,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PROYECTOS SIG,10000,,,1184
985,49122611,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,CONGRESO ISLAS INTELIGENTES FDCAN 2018 LINEA 1,60000,,,1185
986,49122612,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PROYECTO DEMOLA (ITC),20000,,,1186
987,49122613,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,CONVENIO ISAAC NEWTON GROUP ENCUENTRO INTERNACIONAL,25000,,,1187
988,49122614,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PUBLICIDAD Y PROPAGANDA FDCAN LINEA 1 2017,16500,,,1188
989,49122615,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PUBLICIDAD Y PROPAGANDA FDCAN LINEA 1 2018,12300,,,1189
990,49122706,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,ESTUDIOS Y TRABAJOS TÉCNICOS,25000,,,1190
991,49122709,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,ADECUACIÓN DEL CPD Y EL CENTRO COORDINADOR,20000,,,1191
992,49122710,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,REDACCIÓN PLIEGOS PROYECTO LA PALMA SMART ISLAND FDCAN LINEA 1 2017,60000,,,1192
993,49122711,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PROYECTO LA PALMA SMART ISLAND FDCAN,880740.71,,,1193
994,49122712,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,EQUIPO APOYO FDCAN LINEA 1 2017,5000,,,1194
995,49122713,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,EQUIPO APOYO FDCAN LINEA 1 2018,5000,,,1195
996,49142200,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,SUBV. EOI PROGRAMA FORMATIVO JUVENIL ,90550,,,1196
997,49148900,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,SUBVENCIÓN AMPAS PARTICIPACIÓN EN LA FIRST LEGO,5000,,,1197
998,49148901,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,APORTACIÓN PROGRAMA EDUCATIVO SOLARLAB,3000,,,1198
999,49148902,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PREMIO OPEN DATA LA PALMA,3000,,,1199
1000,49162100,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PARQUE TECNOLÓGICO. PROTECCIÓN TALUD FDCAN LINEA 2 2017,1031763.47,,,1200
1201,93321400,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS (ITV),6000,,,1201
1202,93322100,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SUMINISTRO LUZ EDIFICIOS,480000,,,1202
1203,93322101,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SUMINISTRO AGUA EDIFICIOS,95000,,,1203
1204,93322104,PATRIMONIO,GESTIÓN DEL PATRIMONIO,VESTUARIO PERSONAL EDIFICIOS,2000,,,1204
1205,93322502,PATRIMONIO,GESTIÓN DEL PATRIMONIO,TRIBUTOS ENTIDADES LOCALES,85000,,,1205
1206,93322600,PATRIMONIO,GESTIÓN DEL PATRIMONIO,GASTOS DIVERSOS,7000,,,1206
1207,93322700,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SERVICIO LIMPIEZA EDIFICIOS,620000,,,1207
1208,93322706,PATRIMONIO,GESTIÓN DEL PATRIMONIO,ESTUDIOS Y TRABAJOS TÉCNICOS,10000,,,1208
1209,93322707,PATRIMONIO,GESTIÓN DEL PATRIMONIO,ESTUDIO Y LEGALIZACIÓN EDIFICIOS,30000,,,1209
1210,93322709,PATRIMONIO,GESTIÓN DEL PATRIMONIO,REDACCIÓN PLANES DE AUTOPROTECCIÓN,70000,,,1210
1211,93360000,PATRIMONIO,GESTIÓN DEL PATRIMONIO,INVERSIONES EN TERRENOS,20000,,,1211
1212,93360200,PATRIMONIO,GESTIÓN DEL PATRIMONIO,ADQUISICIÓN DE INMUEBLES,12000,,,1212
1213,93362200,PATRIMONIO,GESTIÓN DEL PATRIMONIO,INVERSIONES EDIFICIOS Y OTRAS CONSTRUCCIONES,400000,,,1213
1214,93362300,PATRIMONIO,GESTIÓN DEL PATRIMONIO,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJES",10000,,,1214
1215,93362500,PATRIMONIO,GESTIÓN DEL PATRIMONIO,MOBILIARIO Y ENSERES,20000,,,1215
1216,93362900,PATRIMONIO,GESTIÓN DEL PATRIMONIO,SEÑALIZACIÓN Y OTRAS ACTUACIONES SEGURIDAD EDIFICIOS,2000,,,1216
1217,93362901,PATRIMONIO,GESTIÓN DEL PATRIMONIO,INSTALACIONES ALARMAS DIFERENTES EDIFICIOS Y ALMACENES,10000,,,1217
1218,93422706,DEUDA,GESTIÓN DE LA DEUDA Y TESORERÍA,ESTUDIOS Y TRABAJOS TÉCNICOS,8000,,,1218
1219,93422708,DEUDA,GESTIÓN DE LA DEUDA Y TESORERÍA,OFICINA AUX. RECAUDACIÓN,96939.6,,,1219
1220,93435900,DEUDA,GESTIÓN DE LA DEUDA Y TESORERÍA,INTERESES SERVICIOS ECONÓMICOS,4000,,,1220
1221,94322605,TRANSFERENCIAS,TRANSFERENCIAS OTRAS EELL,CUOTAS FEMP,6000,,,1221
1222,94322608,TRANSFERENCIAS,TRANSFERENCIAS OTRAS EELL,CUOTAS FECAI,10000,,,1222
1223,94346700,TRANSFERENCIAS,TRANSFERENCIAS OTRAS EELL,CONSORCIO INSULAR DE SERVICIOS,271868.34,,,1223
1224,94348900,TRANSFERENCIAS,TRANSFERENCIAS OTRAS EELL,APORTACIONES FUNDACIÓN CANARIA RESERVA DE LA BIOSFERA,294031.44,,,1224
1225,94376700,TRANSFERENCIAS,TRANSFERENCIAS OTRAS EELL,APORTACIÓN CONSORCIO INSULAR DE SERVICIOS ADQUISICIÓN MAQUINARIA LIMPIEZA DE PLAYAS,240000,,,1225
